"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry21","27","ec:1.1.1.206","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.206","rn:R02832",513,622,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",1,5,2,1,102,105,97.1428571428571,0.00263157894736842,1,1,0.333333333333333,0.0025,1,0,2,1,2,3,4.6208819635513e-17,0,"HB"
"entry51","105","ec:2.5.1.44","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.5.1.44","rn:R00018",477,233,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",0,0,0,0,0,105,0,0,0,0,0,0.00238095238095238,2,0,4,1,2,1,1.96261557335472e-17,0,"NHNB"
"entry52","106","ec:2.1.1.53","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.1.1.53","rn:R01153",513,290,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",1,5,1,0.5,8,105,7.61904761904762,0,2,0,0,0.00263157894736842,2,0,3,1,2,2,1.96696922816177e-17,0,"NHB"
"entry53","107","ec:1.4.3.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.21","rn:R04027",513,344,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",1,5,2,1,100,105,95.2380952380952,0,0,0,0,0.00238095238095238,2,0,2,1,2,2,0,0,"NHB"
"entry54","108","ec:4.1.1.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.1.1.18","rn:R00462",786,186,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00960",1,5,2,1,0,105,0,0.00526315789473684,1,1,0.333333333333333,0.0025,2,0,3,1,2,3,4.6208819635513e-17,4.22055867909073e-17,"HB"
"entry55","109","ec:1.4.3.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.21","rn:R06740",786,290,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",1,5,2,1,100,105,95.2380952380952,0,0,0,0,0.00238095238095238,2,0,2,1,2,2,0,0,"NHB"
"entry56","111","ec:3.1.1.84","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.1.84","rn:R06728",140,563,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",0,0,0,0,0,105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry57","113","ec:2.3.1.185","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.185","rn:R06735",550,656,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",0,0,0,0,0,105,0,0,2,1,1,0.00263157894736842,1,0,3,1,2,2,1.96696922816177e-17,0,"NHNB"
"entry58","114","ec:1.1.1.236","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.236","rn:R06734",712,622,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",1,5,1,0.5,4,105,3.80952380952381,0,2,0,0,0.00277008310249307,1,0,2,1,2,2,1.96696922816177e-17,0,"NHB"
"entry59","115","ec:2.3.1.186","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.186","rn:R06736",752,656,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",0,0,0,0,0,105,0,0,0,0,0,0.00238095238095238,1,0,3,1,2,1,0,0,"NHNB"
"entry60","116","ec:1.14.11.11","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.11.11","rn:R03812",451,805,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",0,0,0,0,0,105,0,0,0,0,0,0.00238095238095238,4,0,1,1,2,1,0,3.10316769155909e-17,"NHNB"
"entry63","122","ec:3.1.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?3.1.1.10","rn:R03563",404,689,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",0,0,0,0,0,105,0,0,0,1,1,0.00238095238095238,1,0,3,1,2,2,0,0,"NHNB"
"entry66","125","ec:2.8.3.17","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.8.3.17","rn:R07796",330,689,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",0,0,0,0,0,105,0,0,0,0,0,0.00238095238095238,3,0,2,1,2,2,0,0,"NHNB"
"entry77","155","ec:1.14.13.101","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.13.101","rn:R07373",157,235,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",0,0,0,0,0,105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry78","156","ec:2.3.1.93","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.93","rn:R04205",1023,290,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",0,0,0,0,0,105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry86","164","ec:2.3.1.145","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.145","rn:R03994",965,601,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",0,0,0,0,0,105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry91","175","ec:1.4.1.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.1.18","rn:R00446",819,154,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",0,0,0,0,0,105,0,0,1,1,1,0.0026246719160105,2,0,4,1,2,2,0,0,"NHNB"
"entry92","176","ec:1.4.3.14","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.3.14","rn:R00447",785,113,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",0,0,0,0,0,105,0,0,2,1,1,0.00277008310249307,2,0,4,1,2,2,1.96696922816177e-17,0,"NHNB"
"entry93","177","ec:1.5.1.21","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.21","rn:R02203",998,113,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",0,0,0,0,0,105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry94","178","ec:1.5.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.5.1.1","rn:R02201 rn:R02203",1048,113,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",0,0,0,0,0,105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB"
"entry95","179","ec:1.1.1.110","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.110","rn:R01370",305,622,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",0,0,0,0,0,105,0,0.00657894736842105,1,0,0,0.0025,3,0,2,1,2,6,1,0,"HNB"
"entry96","180","ec:1.1.1.237","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.237","rn:R01370 rn:R01371",355,622,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",0,0,0,0,10,105,9.52380952380952,0.00657894736842105,1,0,0,0.0025,3,0,2,1,2,6,1,0,"HNB"
"entry97","181","ec:2.6.1.5","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.5","rn:R00694",355,525,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00960",0,0,0,0,99,105,94.2857142857143,0,2,0,0,0.00277008310249307,3,0,2,1,2,2,1.96696922816177e-17,1,"NHNB"
"entry98","182","ec:2.6.1.57","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.57","rn:R00694",355,544,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00960",0,0,0,0,2,105,1.9047619047619,0,2,0,0,0.00277008310249307,3,0,2,1,2,2,1.96696922816177e-17,1,"NHNB"
"entry99","183","ec:2.6.1.1","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.1","rn:R00694",305,525,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00960",0,0,0,0,105,105,100,0,2,0,0,0.00277008310249307,3,0,2,1,2,2,1.96696922816177e-17,1,"NHNB"
"entry100","184","ec:2.6.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.9","rn:R00694",305,544,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00960",0,0,0,0,105,105,100,0,2,0,0,0.00277008310249307,3,0,2,1,2,2,1.96696922816177e-17,1,"NHNB"
"entry101","186","ec:1.4.1.18","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.4.1.18","rn:R02317",898,154,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",0,0,0,0,0,105,0,0,1,1,1,0.0026246719160105,2,0,4,1,2,2,0,0,"NHNB"
"entry103","188","ec:2.6.1.58","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.6.1.58","rn:R00692",330,563,"rectangle",46,17,"#000000","#BFBFFF","reversible","ec","00960",0,0,0,0,0,105,0,0,2,0,0,0.00277008310249307,3,0,2,1,2,2,1.96696922816177e-17,1,"NHNB"
"entry104","189","ec:1.14.20.13","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.14.20.13","rn:R03737",585,805,"rectangle",46,17,"#000000","#BFBFFF","irreversible","ec","00960",0,0,0,0,0,105,0,0,1,0,0,0.0025,4,0,1,1,2,1,9.83484614080885e-18,0,"NHNB"
