"entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"1",NA,"gene",NA,668,888,"rectangle",46,17,"#BFFFBF","cel:CELE_Y73F8A.24",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,1,0.999917509281325,0,0,0,2,1,1,"HNB"
"2",NA,"gene",NA,668,871,"rectangle",46,17,"#BFFFBF","cel:CELE_ZK1128.4",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,2,0.999940396960837,0,0,0,2,1,1,"HNB"
"3",NA,"gene",NA,668,854,"rectangle",46,17,"#BFFFBF","cel:CELE_T16H12.4",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,3,0.999963331164258,0,0,0,2,1,1,"HNB"
"4",NA,"gene",NA,668,837,"rectangle",46,17,"#BFFFBF","cel:CELE_R02D3.3",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,4,0.999920012988941,0,0,0,2,1,1,"HNB"
"5",NA,"gene",NA,622,854,"rectangle",46,17,"#BFFFBF","cel:CELE_Y50D7A.2",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,5,0.999880271614035,0,0,0,2,1,1,"HNB"
"6",NA,"gene",NA,622,871,"rectangle",46,17,"#BFFFBF","cel:CELE_Y55B1AL.2",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,6,0.999932287562726,0,0,0,2,1,1,"HNB"
"7",NA,"gene",NA,622,837,"rectangle",46,17,"#BFFFBF","cel:CELE_Y66D12A.15",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,7,0.999974943253424,0,0,0,2,1,1,"HNB"
"8",NA,"gene",NA,576,871,"rectangle",46,17,"#BFFFBF","cel:CELE_Y49F6B.1",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,8,0.999816124889764,0,0,0,2,1,1,"HNB"
"9",NA,"gene",NA,576,854,"rectangle",46,17,"#BFFFBF","cel:CELE_F53G2.7",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,9,0.99990749377609,0,0,0,2,1,1,"HNB"
"10",NA,"gene",NA,576,837,"rectangle",46,17,"#BFFFBF","cel:CELE_Y39G10AL.3",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,10,0.999875077195077,0,0,0,2,1,1,"HNB"
"11",NA,"gene",NA,984,308,"rectangle",46,17,"#BFFFBF","cel:CELE_M18.5",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,11,0.999820304053533,0,0,0,2,1,1,"HNB"
"12",NA,"gene",NA,984,291,"rectangle",46,17,"#BFFFBF","cel:CELE_F45E12.3",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,12,0.999998316084697,0,0,0,2,1,1,"HNB"
"13",NA,"gene",NA,984,274,"rectangle",46,17,"#BFFFBF","cel:CELE_ZK287.5",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,13,0.99984987007912,0,0,0,2,1,1,"HNB"
"20",NA,"gene",NA,766,480,"rectangle",46,17,"#BFFFBF","cel:CELE_F53G2.7",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,9,0.99990749377609,0,0,0,2,1,1,"HNB"
"22",NA,"gene",NA,885,899,"rectangle",46,17,"#BFFFBF","cel:CELE_C29A12.3",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,18,0.999910932599597,0,0,0,2,1,1,"HNB"
"23",NA,"gene",NA,853,779,"rectangle",46,17,"#BFFFBF","cel:CELE_C39E9.13 / cel:CELE_C54G10.2 / cel:CELE_F31E3.3 / cel:CELE_F44B9.8 / cel:CELE_F58F6.4",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,19,0.999804802634754,0,0,0,2,1,1,"HNB"
"24","ec:1.3.1.32","gene",NA,853,756,"rectangle",46,17,"#BFFFBF","cel:CELE_W03D2.4",3975,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,24,0.999870149803111,0,0,0,2,1,1,"HNB"
"26",NA,"gene",NA,798,779,"rectangle",46,17,"#BFFFBF","cel:CELE_F08B4.5 / cel:CELE_F33H2.5 / cel:CELE_T26A5.8 / cel:CELE_Y53F4B.3",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,26,0.99999728838516,0,0,0,2,1,1,"HNB"
"27",NA,"gene",NA,852,611,"rectangle",46,17,"#BFFFBF","cel:CELE_C47D12.8",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,30,0.999938456506004,0,0,0,2,1,1,"HNB"
"28",NA,"gene",NA,983,463,"rectangle",46,17,"#BFFFBF","cel:CELE_F57B10.6",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,31,0.999981525593956,0,0,0,2,1,1,"HNB"
"29",NA,"gene",NA,798,756,"rectangle",46,17,"#BFFFBF","cel:CELE_F10C2.4 / cel:CELE_F12F6.7 / cel:CELE_R04F11.3",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,32,0.999947005640315,0,0,0,2,1,1,"HNB"
"30",NA,"gene",NA,1040,480,"rectangle",46,17,"#BFFFBF","cel:CELE_F18A1.5 / cel:CELE_F59A3.6 / cel:CELE_M04F3.1",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,35,0.999912054083088,0,0,0,2,1,1,"HNB"
"31",NA,"gene",NA,858,514,"rectangle",46,17,"#BFFFBF","cel:CELE_Y73F8A.24",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,1,0.999917509281325,0,0,0,2,1,1,"HNB"
"32",NA,"gene",NA,852,628,"rectangle",46,17,"#BFFFBF","cel:CELE_F10G8.7",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,38,1,0,0,0,2,1,1,"HNB"
"33",NA,"gene",NA,1040,463,"rectangle",46,17,"#BFFFBF","cel:CELE_K07G5.2",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,39,0.999977541096442,0,0,0,2,1,1,"HNB"
"34",NA,"gene",NA,858,497,"rectangle",46,17,"#BFFFBF","cel:CELE_ZK1128.4",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,2,0.999940396960837,0,0,0,2,1,1,"HNB"
"35",NA,"gene",NA,858,480,"rectangle",46,17,"#BFFFBF","cel:CELE_T16H12.4",NA,NA,"cel","03420",0,1,0,1,0,0,0.000462534690101758,3,0.999963331164258,0,0,0,2,1,1,"HNB"
