"","entryID","name","type","link","component","reaction","map","x","y","graphicalType","width","height","fgcolor","bgcolor","freq","pathway"
"entry2","32","ath:AT2G01140 / ath:AT2G21330 / ath:AT2G36460 / ath:AT3G52930 / ath:AT4G26520 / ath:AT4G26530 / ath:AT4G38970 / ath:AT5G03690","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G01140+ath:AT2G21330+ath:AT2G36460+ath:AT3G52930+ath:AT4G26520+ath:AT4G26530+ath:AT4G38970+ath:AT5G03690",NA,"rn:R01829",NA,672,147,"rectangle",46,17,"#000000","#BFFFBF",1,"00710"
"entry3","33","ath:AT3G55800","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT3G55800",NA,"rn:R01845",NA,624,205,"rectangle",46,17,"#000000","#BFFFBF",1,"00710"
"entry4","34","ath:AT2G45290 / ath:AT3G60750","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G45290+ath:AT3G60750",NA,"rn:R01641",NA,623,318,"rectangle",46,17,"#000000","#BFFFBF",1,"00710"
"entry5","35","ath:AT1G71100 / ath:AT2G01290 / ath:AT3G04790 / ath:AT5G44520","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G71100+ath:AT2G01290+ath:AT3G04790+ath:AT5G44520",NA,"rn:R01056",NA,624,375,"rectangle",46,17,"#000000","#BFFFBF",1,"00710"
"entry6","36","ath:AT1G32060","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G32060",NA,"rn:R01523",NA,624,430,"rectangle",46,17,"#000000","#BFFFBF",1,"00710"
"entry7","37","ath:AT1G63290 / ath:AT3G01850 / ath:AT5G61410","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G63290+ath:AT3G01850+ath:AT5G61410",NA,"rn:R01529",NA,737,406,"rectangle",46,17,"#000000","#BFFFBF",1,"00710"
"entry10","40","ath:AT1G43670 / ath:AT3G54050 / ath:AT5G64380","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G43670+ath:AT3G54050+ath:AT5G64380",NA,"rn:R00762",NA,1028,182,"rectangle",46,17,"#000000","#BFFFBF",1,"00710"
"entry11","41","ath:AT2G01140 / ath:AT2G21330 / ath:AT2G36460 / ath:AT3G52930 / ath:AT4G26520 / ath:AT4G26530 / ath:AT4G38970 / ath:AT5G03690","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G01140+ath:AT2G21330+ath:AT2G36460+ath:AT3G52930+ath:AT4G26520+ath:AT4G26530+ath:AT4G38970+ath:AT5G03690",NA,"rn:R01068",NA,1028,240,"rectangle",46,17,"#000000","#BFFFBF",1,"00710"
"entry12","42","ath:AT2G21170 / ath:AT3G55440","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G21170+ath:AT3G55440",NA,"rn:R01015",NA,960,276,"rectangle",46,17,"#000000","#BFFFBF",1,"00710"
"entry13","43","ath:AT1G12900 / ath:AT1G42970 / ath:AT3G26650","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G12900+ath:AT1G42970+ath:AT3G26650",NA,"rn:R01063",NA,1007,326,"rectangle",46,17,"#000000","#BFFFBF",1,"00710"
"entry14","44","ath:AT1G56190 / ath:AT1G79550 / ath:AT3G12780","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G56190+ath:AT1G79550+ath:AT3G12780",NA,"rn:R01512",NA,1032,421,"rectangle",46,17,"#000000","#BFFFBF",1,"00710"
"entry15","45","ath:AT1G67090 / ath:AT5G38410 / ath:AT5G38420 / ath:AT5G38430 / ath:ArthCp030","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G67090+ath:AT5G38410+ath:AT5G38420+ath:AT5G38430+ath:ArthCp030",NA,"rn:R00024",NA,827,460,"rectangle",46,17,"#000000","#BFFFBF",1,"00710"
"entry19","49","ath:AT4G15530","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT4G15530",NA,"rn:R00206",NA,867,644,"rectangle",46,17,"#000000","#BFFFBF",1,"00710"
"entry20","50","ath:AT1G53310 / ath:AT1G68750 / ath:AT2G42600 / ath:AT3G14940","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G53310+ath:AT1G68750+ath:AT2G42600+ath:AT3G14940",NA,"rn:R00345",NA,931,604,"rectangle",46,17,"#000000","#BFFFBF",1,"00710"
"entry21","51","ath:AT1G04410 / ath:AT1G53240 / ath:AT2G22780 / ath:AT3G15020 / ath:AT3G47520 / ath:AT5G09660 / ath:AT5G43330 / ath:AT5G56720","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G04410+ath:AT1G53240+ath:AT2G22780+ath:AT3G15020+ath:AT3G47520+ath:AT5G09660+ath:AT5G43330+ath:AT5G56720",NA,"rn:R00342",NA,994,644,"rectangle",46,17,"#000000","#BFFFBF",1,"00710"
"entry22","52","ath:AT2G45290 / ath:AT3G60750","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT2G45290+ath:AT3G60750",NA,"rn:R01067",NA,960,148,"rectangle",46,17,"#000000","#BFFFBF",1,"00710"
"entry55","86","ath:AT1G13440 / ath:AT1G16300 / ath:AT1G79530 / ath:AT3G04120","gene","http://www.kegg.jp/dbget-bin/www_bget?ath:AT1G13440+ath:AT1G16300+ath:AT1G79530+ath:AT3G04120",NA,"rn:R01061",NA,1032,345,"rectangle",46,17,"#000000","#BFFFBF",1,"00710"
